Universidad ,Programa,Carrera,Ciclo,Nombre del curso,codigo,creditos,Prerequisitos
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA METALURGICA,10,CORROSI�N,320221,4,320056
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,1,INTRODUCCI�N A LA INGENIER�A CIVIL,22167AO 001,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,1,DIBUJO T�CNICO,22167AO 002,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,1,REDACCI�N Y T�CNICAS DE COMUNICACION EFECTIVA I,INO101,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,1,M�TODOS DE ESTUDIO UNIVERSITARIO,INO102,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,1,DESARROLLO PERSONAL Y LIDERAZGO,INO103,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,1,C�LCULO I,INO104,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,1,ALGEBRA Y GEOMETR�A ANAL�TICA,INO106,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,2,GEOMETR�A DESCRIPTIVA I,22167BO 001,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,2,TOPOGRAF�A APLICADA A LA INGENIERIA CIVIL I,22167BO 002,3,"INO106, 22167AO 002"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,2,INVESTIGACI�N FORMATIVA,INO202,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,2,REALIDAD NACIONAL Y MUNDIAL,INO203,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,2,C�LCULO II,INO204,4,INO104
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,2,F�SICA I,INO205,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,2,QU�MICA GENERAL,INO206,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,3,C�LCULO III,22167CO 008,4,INO204
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,3,GEOLOG�A,22167CO 009,3,INO206
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,3,TOPOGRAF�A APLICADA A LA INGENIER�A CIVIL II,22167CO 010,4,22167BO 002
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,3,F�SICA II,22167CO 011,4,INO205
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,3,EST�TICA,22167CO 012,5,22167CO 011
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,3,ESTAD�STICA Y PROBABILIDAD,22167CO 013,4,INO204
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,4,C�LCULO IV,22167DO 015,4,22167CO 008
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,4,ALGORITMO Y PROGRAMACI�N,22167DO 016,3,22167CO 008
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,4,DIBUJO ASISTIDO POR COMPUTADORA,22167DO 017,3,22167AO 002
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,4,DINAMICA,22167DO 018,4,22167CO 012
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,4,MEC�NICA DE SUELOS,22167DO 019,4,22167CO 009
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,4,TECNOLOG�A DE LOS MATERIALES,22167DO 020,4,INO206
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,4,ECOLOG�A Y EVALUACI�N AMBIENTAL,22167DO 021,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,5,TECNOLOG�A DEL CONCRETO,22167EO 022,3,22167DO 020
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,5,ECUACIONES DE LA F�SICA - MATEM�TICA,22167EO 023,3,22167DO 015
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,5,MEC�NICA DE FLUIDOS,22167EO 024,4,22167DO 018
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,5,RESISTENCIA DE MATERIALES,22167EO 025,5,22167DO 018
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,5,INGENIER�A DE TR�FICO Y TRANSPORTE,22167EO 026,3,22167CO 013
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,5,CONSTRUCCI�N I,22167EO 027,3,22167DO 020
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,6,HIDR�ULICA APLICADA,22167FO 029,4,22167EO 024
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,6,AN�LISIS ESTRUCTURAL I,22167FO 030,4,22167EO 025
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,6,GEOLOG�A APLICADA A LA INGENIER�A CIVIL,22167FO 031,4,22167DO 019
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,6,CONSTRUCCI�N II,22167FO 034,3,22167EO 027
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,7,HIDROLOG�A APLICADA,22167GO 036,3,22167FO 029
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,7,GEOTECNIA DE SUELOS Y ROCAS,22167GO 037,4,"22167FO 031, 22167DO 019"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,7,AN�LISIS ESTRUCTURAL II,22167GO 038,4,22167FO 030
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,7,INSTALACIONES EN EDIFICACIONES,22167GO 039,4,"22167FO 029, 22167DO 020"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,7,INGENIER�A VIAL Y TRANSPORTES I,22167GO 040,3,22167EO 026
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,7,CONCRETO ARMADO I,22167GO 041,3,"22167FO 030, 22167EO 022"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,8,AN�LISIS ESTRUCTURAL DE OBRAS ESPECIALES,22167HO 043,4,22167GO 038
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,8,INGENIER�A VIAL Y TRANSPORTES II,22167HO 044,4,22167GO 040
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,8,OBRAS HIDR�ULICAS I,22167HO 045,4,22167GO 036
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,8,METODOLOG�A DE LA INVESTIGACI�N,22167HO 046,4,INO202
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,8,CONCRETO ARMADO II,22167HO 047,4,22167GO 041
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,8,MEC�NICA DE SUELOS APLICADA A EDIFICACIONES,22167HO 048,3,22167GO 037
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,9,DISE�O DE PAVIMENTOS Y CONSERVACI�N VIAL,22167IO 050,4,22167HO 044
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,9,INGENIER�A SISMO RESISTENTE,22167IO 051,4,22167HO 047
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,9,OBRAS HIDR�ULICAS II,22167IO 052,4,22167HO 045
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,9,GEOTECNIA DE OBRAS ESPECIALES,22167IO 053,4,22167GO 037
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,9,SUPERVISI�N Y LIQUIDACI�N DE OBRAS,22167IO 054,4,22167FO 034
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,10,CURSO DE TRABAJO DE INVESTIGACION,22167JE 064,3,22167HO 046
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,10,GESTI�N EMPRESARIAL APLICADA A LA INGENIERIA CIVIL,22167JO 057,4,22167FO 034
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,10,SANEAMIENTO B�SICO,22167JO 059,4,22167GO 036
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA CIVIL,10,PUENTES Y OBRAS DE ARTE,22167JO 060,4,22167GO 039
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,1,REDACCI�N Y T�CNICAS DE COMUNICACI�N EFECTIVA I,INO101,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,1,M�TODOS DE ESTUDIO UNIVERSITARIO,INO102,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,1,DESARROLLO PERSONAL Y LIDERAZGO,INO103,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,1,C�LCULO I,INO104,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,1,BIOLOG�A PARA CIENCIAS E INGENIER�A,INO105,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,1,ALGEBRA Y GEOMETR�A ANAL�TICA,INO106,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,1,MEDIO AMBIENTE Y DESARROLLO SOSTENIBLE,INO107,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,2,REDACCI�N Y T�CNICAS DE COMUNICACI�N EFECTIVA II,INO201,3,INO101
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,2,INVESTIGACI�N FORMATIVA,INO202,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,2,REALIDAD NACIONAL Y MUNDIAL,INO203,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,2,CALCULO II,INO204,4,INO104
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,2,FISICA I,INO205,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,2,QU�MICA GENERAL,INO206,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,2,INTRODUCCI�N A LAS CIENCIAS E INGENIER�A,INO207,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,3,F�SICA II,173001,4,INO205
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,3,C�LCULO III,173002,5,INO204
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,3,GEOLOG�A GENERAL,173003,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,3,QU�MICA ORG�NICA,173004,3,INO206
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,3,ALGORITMOS Y PROGRAMACI�N,173301,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,3,ESTADISTICA DESCRIPTIVA Y PROBABILIDADES,173302,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,4,FISICOQU�MICA,173005,4,"INO206, 173001"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,4,ECONOM�A GENERAL,173006,3,INO204
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,4,MEC�NICA DE FLU�DOS,173007,4,"INO204, 173001"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,4,ELECTROTECNIA,173008,3,173001
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,4,DERECHO Y LEGISLACI�N EN SEGURIDAD Y SALUD EN EL TRABAJO,173009,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,4,PROCESOS INDUSTRIALES,173101S,4,173301
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,4,DIRECCI�N EN SISTEMAS DE GESTI�N DE LA SEGURIDAD Y SALUD EN EL TRABAJO,173504,3,173009
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,4,PREVENCI�N Y CONTROL DE INCENDIOS Y EXPLOSIONES,173505,3,173101S
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,4,DESASTRES NATURALES,173506,3,INO207
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,5,TERMODINAMICA,173102,3,173005
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,5,PSICOLOG�A ORGANIZACIONAL,173201,3,173009
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,5,INSTRUMENTACI�N APLICADA,173501,3,173008
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,5,ESTAD�STICA APLICADA,173303,4,173302
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,5,SEGURIDAD EN INGENIER�A,173503,4,173101S
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,6,INGENIER�A AMBIENTAL,173507,3,"INO105, 173101S"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,6,TOXICOLOG�A LABORAL,173508,4,173004
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,6,INVESTIGACI�N Y ESTAD�STICA DE ACCIDENTES LABORALES,173509S,4,173303
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,6,ANATOMIA Y FISIOLOG�A,173510S,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,7,SOCIOLOG�A APLICADA,173010,2,173009
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,7,INGENIER�A DE MATERIALES,173103,4,173102
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,7,LOG�STICA Y CADENA DE SUMINISTROS,173202S,3,173101S
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,7,ERGONOMIA Y PSICOSOCIOLOG�A OCUPACIONAL,173203S,4,"173101S, 173503"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,7,INGENIER�A ECON�MICA,173204S,4,173303
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,7,HIGIENE LABORAL,173503,4,173501
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,7,HIGIENE INDUSTRIAL,173512,4,173507
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,8,ELABORACION Y EVALUACION DE PROYECTOS,173205,4,173204S
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,8,EVALUACI�N DE IMPACTO AMBIENTAL,173513,3,173507
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,8,PLAN DE CONTINGENCIA Y TRABAJOS DE ALTO RIESGO,173514,3,"173506, 173512"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,8,PRIMEROS AUXILIOS B�SICO Y MEDICINA DE EMERGENCIA,173515,3,173510S
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,8,GESTI�N DE RIESGOS TECNOL�GICOS,173516,4,173505
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,8,TALLER DE NEGOCIACI�N Y MANEJO DE CONFLICTOS,173517,3,173201
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,8,PREVENCI�N Y CONTROL DE RIESGOS LABORALES Y AMBIENTALES,173518,4,"173508, 173513"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,9,GERENCIA Y GESTI�N DE LA SEGURIDAD,173520,3,173518
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,9,PLANES Y PROGRAMAS DE SEGURIDAD,173521S,3,"173504, 173205"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,9,SEGURIDAD MINERA,173522,3,173518
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,9,"CONTAMINACI�N Y TRATAMIENTO DE SUELO, AIRE Y AGUA",173523,4,173507
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,9,TALLER DE TESIS,173524,3,173509S
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,9,SEGURIDAD EN LA CADENA DE SUMINISTRO,173206,3,"173202S, 173520"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA SEGURIDAD Y SALUD EN EL TRABAJO,10,AUDITOR�A DE SISTEMAS DE GESTI�N DE LA SEGURIDAD,173524,3,173521S
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,1,REDACCI�N Y T�CNICAS DE COMUNICACI�N EFECTIVA I,INO101,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,1,M�TODOS DE ESTUDIO UNIVERSITARIO,INO102,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,1,DESARROLLO PERSONAL Y LIDERAZGO,INO103,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,1,C�LCULO,INO104,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,1,BIOLOG�A PARA CIENCIAS E INGENIER�A,INO105,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,1,ALGEBRA Y GEOMETR�A ANAL�TICA,INO106,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,2,REDACCI�N Y T�CNICAS DE COMUNICACI�N EFECTIVA II,INO201,3,INO101
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,2,INVESTIGACI�N FORMATIVA,INO202,3,INO102
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,2,REALIDAD NACIONAL Y MUNDIAL,INO203,2,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,2,C�LCULO II,INO204,4,INO104
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,2,F�SICA I,INO205,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,2,QU�MICA GENERAL,INO206,4,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,3,C�LCULO III,171001I,5,INO204
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,3,F�SICA II,171002I,4,INO205
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,3,QU�MICA ORG�NICA,171003I,3,INO206
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,3,MICROECONOM�A,171004I,3,INO203
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,3,GEOMETR�A DESCRIPTIVA,171102I,3,NR
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,3,ESTADISTICA DESCRIPTIVA Y PROBABILIDADES,171301,3,INO204
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,4,FISICOQU�MICA,171005I,4,171003I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,4,MACROECONOM�A,171006I,3,171004I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,4,MEC�NICA APLICADA,171103,4,171002I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,4,ELECTRICIDAD Y ELECTR�NICA INDUSTRIAL,171104,4,171002I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,4,ESTADISTICA APLICADA,171302,4,171001I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,4,METODOS NUMERICOS,171303,3,171001I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,4,ALGORITMOS Y PROGRAMACI�N,171304I,3,INO204
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,5,RESISTENCIA DE MATERIALES,171105,3,171103
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,5,TERMODIN�MICA,171106,3,171005I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,5,ERGONOMIA Y MEJORA DE PROCESOS,171201,4,"171302, 171303"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,5,CONTROL DE CALIDAD,171203I,3,171302
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,5,INVESTIGACI�N OPERATIVA I,171305I,4,171303
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,6,INGENIER�A DE MATERIALES,171107,4,171105
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,6,DISE�O ASISTIDO POR COMPUTADORA,171108,2,171102I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,6,OPERACIONES Y PROCESOS UNITARIOS,171109,4,"171106, 171005I"
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,6,CONTABILIDAD EMPRESARIAL,171202,3,171006I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,6,DISE�O Y GESTI�N DE SISTEMAS DE INFORMACI�N,171306I,4,171304I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,7,PROCESOS DE MANUFACTURA,171110,4,171107
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,7,DISE�O INDUSTRIAL,171111,3,171108
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,7,SISTEMAS DE GESTI�N DE CALIDAD,171205,3,171203I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,7,INGENIERIA DE COSTOS,171206,3,171202
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,7,ESTUDIO DEL TRABAJO,171207,4,171201
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,7,INVESTIGACI�N OPERATIVA II,171307I,4,171305I
Universidad Nacional Mayor de San Marcos (UNMSM),PREGRADO,INGENIERIA INDUSTRIAL,8,AUTOMATIZACI�N DE PROCESOS INDUSTRIALES,171112,3,"171104, 171307I"
